"rel_type","child_part_num","parent_part_num"
"M","3008pb013a","3008pb013"
"P","973pr2189c01","973c00"
"P","973pr3182c01","973c00"
"P","973pr3178c01","973c00"
"M","3846p44b","3846p44"
"P","3626cpr1816","3626c"
"P","92456pr0052c01a","92456c01"
"M","3228b","3228"
"M","3229b","3229"
"P","3626cpr9907","3626c"
"M","3700b","3700"
"M","3326b","3326"
"M","3005ptvb","3005ptv"
"M","10b","10"
"P","92456pr0042c01","92456c01"
"P","92456pr0004c01","92456c01"
"M","4093c","4093"
"M","2350c","2350"
"M","30384b","30384"
"M","3228a","3228"
"M","x120b","x120"
"M","56823","rb00164"
"M","59900","4589"
"M","x456a","x456"
"T","64265pat0001","64265"
"P","2454px1","2454a"
"P","54873pr0006","54873"
"M","clikits015f","clikits015"
"M","4275a","4275"
"M","3005ptpb","3005ptp"
"P","970c00pr0904","970c00"
"M","6821b","6821"
"P","19114pr0001","19114"
"P","60639c03pr01","60639c03"
"P","19981pr0042","19981"
"M","2868b","2868"
"M","4071a","4071"
"P","973pr3050c01","973c00"
"M","4151b","4151"
"T","62575pat0001","62575"
"M","x562b","x562"
"P","92456pr0118c01","92456c01"
"P","973pr3060c01","973c00"
"M","3005ptqb","3005ptq"
"M","723a","723"
"M","3005ptab","3005pta"
"P","87566pr0002","87566"
"M","3934a","3934"
"P","970c00pr0886","970c00"
"P","973pr4072c01","973c00"
"P","3626cpr1712","3626c"
"P","20151pr0001","20151"
"P","973pb0167c01","973c00"
"M","3846p44a","3846p44"
"M","3005pt4b","3005pt4"
"M","2609c","2609"
"P","3626bp43","3626b"
"P","19729pr0010","19729"
"P","3068bpr0267","3068b"
"M","clikits015e","clikits015"
"M","sc003a","sc003"
"M","tech017a","tech017"
"M","x550b","x550"
"M","6126b","6126"
"M","3005pt6b","3005pt6"
"P","3068bpr0271","3068b"
"A","4094b","4094a"
"P","19861pr0002","19861"
"P","19204pr0001","19204"
"P","22385pr0001","22385"
"P","87557pr0001a","87557"
"T","19064pat0001","19064"
"P","973pb0166c01","973c00"
"P","973pr2016c01","973c00"
"M","3005ptgb","3005ptg"
"M","45535a","45535"
"M","645c","645"
"P","973pb0165c01","973c00"
"M","44815b","44815"
"M","bb53b","bb53"
"M","29b","29"
"P","973pr2342c01","973c00"
"M","3009p01e","3009p01"
"P","973pb0164c01","973c00"
"M","x562a","x562"
"M","3035a","3035"
"M","6933b","6933"
"M","4747b","4747"
"P","98386pr0002","98386"
"M","3852a","3852"
"M","2578b","2578"
"M","4093a","4093"
"M","3030a","3030"
"M","6934a","6934"
"M","6896b","6896"
"M","801a","801"
"M","813a","813"
"M","2350a","2350"
"M","2493b","2493"
"M","3005ptkb","3005ptk"
"M","carbasemia","carbasemi"
"M","14728","rb00164"
"P","54873pr0005","54873"
"M","x149a","x149"
"P","2587pr0025","2587"
"P","2454px4","2454a"
"M","clikits190a","clikits190"
"P","93089pr0002","93089"
"M","3005ptdb","3005ptd"
"T","98588pat0002","98588"
"M","3005ptbb","3005ptb"
"P","3068bpr0246b","3068b"
"M","sc003c","sc003"
"M","3005ptib","3005pti"
"P","973pr4160c01","973c00"
"M","3008pb013b","3008pb013"
"P","87557pr0002","87557"
"M","27c","27"
"M","3242b","3242"
"M","x457a","x457"
"P","92751pr0001","92751"
"M","33a","33"
"P","20152pr0001","20152"
"P","973pr4116c01","973c00"
"M","2547a","2547"
"P","19981pr0043","19981"
"M","motor6a","motor6"
"M","x547a","x547"
"P","19729pr0012","19729"
"A","19482","99798"
"M","bel003c","bel003"
"P","3626cpr1030","3626c"
"M","64800pb01c02f","64800pb01c02"
"P","90652pr0001","90652"
"P","973pr3181c01","973c00"
"M","6061b","6061"
"M","7039d","7039"
"P","973pb0170c01","973c00"
"T","19061pat0001","19061"
"P","973pb0172c01","973c00"
"P","3626cpr1979","3626c"
"M","823a","823"
"M","ftbushpf","ftbushp"
"P","25051","3065"
"M","70928b","70928"
"M","3039f","3039"
"M","42411b","42411"
"M","604a","604"
"P","15068pr0017","15068"
"P","15427pr0001","15427"
"P","3009pr620r","3009"
"P","2723pr0002","2723"
"P","2431pr0088","2431"
"P","98138pr0072","98138"
"P","2431pr0090","2431"
"P","2431pr0089","2431"
"P","87079pr0111","87079"
"A","87058","2972"
"M","713b","713"
"M","3005ptub","3005ptu"
"P","3004pr022r","3004"
"P","973pb0174c01","973c00"
"P","973pb0169c01","973c00"
"P","3004pr023l","3004"
"P","3069bpr0186","3069b"
"P","4162pr0054","4162"
"P","3068bpr0330","3068b"
"M","45896b","45896"
"M","3847a","3847"
"P","973pb0171c01","973c00"
"P","87079pr0110","87079"
"P","87079pr0112","87079"
"P","98223pr0009","98223"
"P","98223pr0003","98223"
"P","973pr9859c01","973c00"
"P","98223pr0008","98223"
"M","4616b","4616"
"M","44855c","44855"
"P","973pb0175c01","973c00"
"M","3241b","3241"
"M","646c","646"
"M","44855b","44855"
"M","3005ptmb","3005ptm"
"P","98223pr0010","98223"
"M","3037f","3037"
"M","3005ptfb","3005ptf"
"M","6933a","6933"
"M","45535c","45535"
"P","970c00pr9928","970c00"
"P","98160pr0006","98160"
"M","700e","700"
"M","700ed","700"
"P","973pb0173c01","973c00"
"P","973pr1282c01","973c00"
"P","2454px6","2454a"
"A","93595","93594"
"P","61286pr0003","61286"
"P","3626cpr2588","3626c"
"M","32c","32"
"M","6014a","6014"
"P","3298pb002","3298"
"M","3231b","3231"
"M","3230a","3230"
"M","3228c","3228"
"P","93089pr0001b","93089"
"P","3626cpr2602","3626c"
"P","20488pr0001","20488"
"P","973pb0176c01","973c00"
"P","3626cpr1324","3626c"
"P","19981pr0044","19981"
"P","93066pr0002","3626c"
"P","973pr1615c01","973c00"
"T","92212pat0001","92212"
"P","973pb0177c01","973c00"
"P","973pr1458c01","973c00"
"P","970c00pr1515","970c00"
"P","973pb0178c01","973c00"
"P","973pb0179c01","973c00"
"P","22385pr0002","22385"
"P","973pr1272c01","973c00"
"P","6474pr0002","6474"
"P","973pr1277c01","973c00"
"P","973pr1192c01","973c00"
"P","973pr1276c01","973c00"
"P","973pb0017c01","973c00"
"P","973pr2943c01","973c00"
"P","3626cpr1631","3626c"
"P","973pb0180c01","973c00"
"P","973pr1281c01","973c00"
"T","19077pat0001","19077"
"P","3626cpr1630","3626c"
"P","973pb0181c01","973c00"
"P","973pr2938c01","973c00"
"P","970c00pr0820","970c00"
"M","15790","30332"
"M","11187","30284"
"M","30474","3298"
"P","3626cpr1392","3626c"
"P","3626cpr1387","3626c"
"P","3626cpr1225","3626c"
"P","608p33","608"
"P","973pr4508c01","973c00"
"P","3626cpr1008","3626c"
"P","2361p03","2361"
"P","87557pr0004","87557"
"T","3471pat0001","3471"
"P","3626cpr1144","3626c"
"P","973pb1262c01","973c00"
"P","30375pr02","30375"
"P","973pr2009c01","973c00"
"P","54872pr0010","54872"
"P","3626bpb0199","3626b"
"P","3068bpr0139a","3068b"
"P","3039p75","3039"
"A","84599","64228"
"P","10066pr0001","10066"
"M","10247","2444"
"A","94925","4019"
"P","3626cpr1321","3626c"
"A","32181c03","76320"
"P","3626cpr1293","3626c"
"M","93168","30360"
"A","6069","48933"
"P","973pr4267c01","973c00"
"P","3626cpr0498","3626c"
"P","47753pr0002","47753"
"P","3846pr0001a","3846"
"P","973pb0018c01","973c00"
"P","973pb0190c01","973c00"
"P","973pb0191c01","973c00"
"P","973pb0193c01","973c00"
"P","973pb0194c01","973c00"
"P","973pb0195c01","973c00"
"P","54873pr0002","54873"
"P","973pb0201c01","973c00"
"P","3626cpr9906","3626c"
"P","973pr4105c01","973c00"
"P","973pr4073c01","973c00"
"P","2454px7","2454a"
"P","973pr4070c01","973c00"
"P","973pr4063c01","973c00"
"P","973pr4071c01","973c00"
"P","973pr4308c01","973c00"
"P","22385pr0003","22385"
"P","973pr4069c01","973c00"
"P","3626cpr1407","3626c"
"P","973pr4268c01","973c00"
"P","3626cpr1409","3626c"
"P","18832pr0002","18832"
"P","973pb0211c01","973c00"
"P","973pb0207c01","973c00"
"P","30225pb01","51595"
"P","973pb0209c01","973c00"
"P","973pb0210c01","973c00"
"P","20489pr0001","20489"
"M","58380","3192"
"T","58844pat0001","58844"
"P","30225pb02","51595"
"P","973pb0208c01","973c00"
"A","u1126","4275a"
"P","973pr4269c01","973c00"
"P","98161pr0005","98161"
"P","21560pr0010","21560"
"T","47335pat0001","47335"
"T","59577pat0001","59577"
"P","4740pr0004b","4740"
"P","87079pr0068","87079"
"P","973pr7004c68","973c68"
"P","54873pr0007","54873"
"P","973pr3130c01","973c00"
"P","2587pr0032","2587"
"P","973pr2635c01","973c00"
"P","87557pr0001b","87557"
"P","973pr1560c01","973c00"
"P","973pr2629c01","973c00"
"P","15875pr0004c01","15875"
"P","970c12pr0660","970c00"
"P","10066pr0003","10066"
"P","973pr0250c01","973c00"
"P","92751pr0002","92751"
"P","10066pr0002","10066"
"P","2586p4k","2586"
"A","32bc01","33bc01"
"P","3626cpr1359","3626c"
"P","973pr9919c01","973c00"
"P","3626cpr1187","3626c"
"P","3626cpr0514","3626c"
"P","3626cpr1391","3626c"
"M","3842b","3842a"
"P","18675pr0004a","18675"
"M","61506","13565"
"P","3626cpr1421","3626c"
"P","3626cpr2678","3626c"
"P","3626cpr1224","3626c"
"P","3626cpr1223","3626c"
"P","970c00pr1558","970c00"
"P","970c00pr1559","970c00"
"P","3626cpr1382","3626c"
"P","970c00pr1557","970c00"
"P","973pb0197c01","973c00"
"P","6099p05","6099"
"P","973pr9918c01","973c00"
"P","973pb0198c01","973c00"
"P","973pb0199c01","973c00"
"P","973pb0019c01","973c00"
"P","64808pr0001","64808"
"P","973pb0200c01","973c00"
"P","35700pr0001","35700"
"P","85863pr0098","85863"
"P","6099p06","6099"
"M","92926","2439"
"P","973pb0202c01","973c00"
"M","10928","3647"
"P","3626cpr0745","3626c"
"P","4150pr0012","4150"
"P","973pr4410c01","973c00"
"P","973pb0203c01","973c00"
"P","50231px1","50231"
"P","50231px2","50231"
"P","54086pr0001","54086"
"P","973pb0204c01","973c00"
"P","973pb0205c01","973c00"
"P","973pb0206c01","973c00"
"P","973pr1233c01","973c00"
"P","54872pr0004","54872"
"P","92945pr0001","92945"
"P","3068bpr0242","3068b"
"T","57539pat0001","57539"
"T","57566pat0001","57566"
"T","57539pat0002","57539"
"P","3626cpr0754","3626c"
"M","bslot04a","bslot04"
"P","4162pr0030","4162"
"P","85863pr0104","85863"
"P","85863pr0105","85863"
"M","501c","501a"
"M","501b","501a"
"P","973pr1461c01","973c00"
"P","3626cpr1323","3626c"
"P","85984pr0013","85984"
"P","3069bpap","3069b"
"P","6177pr0001","6177"
"A","98782","54869"
"P","22385pr0088","22385"
"P","87079pr0113","87079"
"A","93595","93593"
"P","973pr1637c01","973c00"
"P","3626cpr1365","3626c"
"P","3626cpr1326","3626c"
"P","3626cpr1325","3626c"
"P","970c00pr0628","970c00"
"M","87587","2548"
"P","3068bpr2562","3068b"
"P","3960pr0018","3960"
"T","57539pat0004","57539"
"P","3626cpr1968","3626c"
"P","3069bpr0086","3069b"
"P","973pr1983c01","973c00"
"P","973pr2007c01","973c00"
"P","3626cpr1366","3626c"
"P","3626cpr0970","3626c"
"P","973pr2578c01","973c00"
"P","3069bpr0085","3069b"
"P","973pr2583c01","973c00"
"P","6179pr0005","6179"
"P","3068bpr0131","3068b"
"P","973pb0217c01","973c00"
"P","13882pr0001","13882"
"P","15490pr0001","15490"
"P","973pb0213c01","973c00"
"P","973pb0216c01","973c00"
"P","973pb0214c01","973c00"
"P","973pb0215c01","973c00"
"P","20492pr0001","20492"
"P","98162pr0006","98162"
"P","973pr3468c01","973c00"
"P","3626cpr0963","3626c"
"P","4162pr0029","4162"
"P","4162pr0028","4162"
"P","3626cpr1385","3626c"
"P","3626cpr1384","3626c"
"M","3626b","3626"
"P","14718pr0001","14718"
"P","973pr4068c01","973c00"
"P","3037pr0004","3037"
"A","95292c01","2909c01"
"P","87079pr0079","87079"
"P","973pr1562c01","973c00"
"P","973pr2057c01","973c00"
"P","15875pr0001ac01","15875"
"P","18675pr0003","18675"
"P","72824p01","72824"
"P","3626cpr1386","3626c"
"P","973pr4041c01","973c00"
"P","30180p01","30180"
"A","75937","30033"
"P","4162pr0031","4162"
"P","3626cpr1283","3626c"
"P","3626cpr1279","3626c"
"P","3069bpr0090","3069b"
"P","3626cpr1364","3626c"
"P","2431pr0017","2431"
"M","53454","53705"
"P","3626cpr0389","3626c"
"P","973pb0212c01","973c00"
"P","3626cpr1206","3626c"
"P","4740pr0001a","4740"
"P","3062bpr0004","3062b"
"P","3062bpr0003","3062b"
"P","973pr4115c01","973c00"
"P","973pb0219c01","973c00"
"P","3960pr0014","3960"
"P","973pr1358ac01","973c00"
"M","14520","52038"
"P","4707c01","4707"
"P","3626cpr1381","3626c"
"P","973pr1253c01","973c00"
"A","u1126","4275b"
"A","645bc01","645cc01"
"P","973pr1252c01","973c00"
"P","3626cpr1136","3626c"
"M","3626a","3626"
"P","970c00pr9968","970c00"
"P","35700pr0002","35700"
"A","2909c02","2909c01"
"A","2909c03","2909c01"
"M","3001a","3001"
"P","4150pr0011a","4150"
"P","973pr2092c01","973c00"
"M","58381","3193"
"M","14518","2547"
"P","3626cpr1195","3626c"
"P","90398pr0015","90398"
"P","973pr2628c01","973c00"
"P","973pb0219c02","973c00"
"P","3626cpr1281","3626c"
"P","98107pr0001","98107"
"P","3626bpr0782","3626b"
"P","973pb0021c01","973c00"
"P","973pb0220c01","973c00"
"M","3003b","3003"
"P","973pb0221c01","973c00"
"P","3626cpr0929","3626c"
"P","973pb0223c01","973c00"
"M","3062c","3062a"
"T","57567pat0001","57567"
"P","4707c02","4707"
"P","64767pr0001","64767"
"P","3626cpr1374","3626c"
"M","90460","6131"
"M","3626c","3626"
"A","bslot04a","3001"
"P","3626cpr9954","3626c"
"P","3069bpr0101","3069b"
"P","3069bpr0100","3069b"
"M","3008apb40","3008pb025"
"P","50946p01","50946"
"P","3626cpr0914","3626c"
"P","970c00pr0508","970c00"
"P","6131pr0006","6131"
"P","3298p72","3298"
"P","4150pr1003","4150"
"P","2586pr0010","2586"
"P","4490pr0001","4490"
"P","3626cpr1459","3626c"
"P","973pr2715c01","973c00"
"P","973pr2694c01","973c00"
"P","973pr2726c01","973c00"
"P","3626cpr1442","3626c"
"P","4490pr0003","4490"
"P","973pr2817c01","973c00"
"P","973pr2818c01","973c00"
"P","973pr2811c01","973c00"
"P","98138pr0029","98138"
"P","3626cpr1534","3626c"
"P","3626cpr1535","3626c"
"P","3626cpr1536","3626c"
"P","973pr2724c01","973c00"
"P","973pr2734c01","973c00"
"P","90398pr0017","90398"
"P","98065pr0011","98065"
"P","31110pr0092","31110"
"P","973pr2732c01","973c00"
"P","3626cpr1233","3626c"
"P","970c20pr0695","970c00"
"P","973pr9858c01","973c00"
"P","973pb0022c01","973c00"
"P","973pr2725c01","973c00"
"P","973pr2720c01","973c00"
"P","973pr2723c01","973c00"
"P","973pr2721c01","973c00"
"P","970c00pr0693","970c00"
"P","970c00pr0694","970c00"
"P","3626cpr1456","3626c"
"P","3626cpr1458","3626c"
"P","970c00pr0645","970c00"
"P","973pr2661c01","973c00"
"P","973pr2641c01","973c00"
"P","973pr2678c01","973c00"
"P","3626cpr1420","3626c"
"P","3626cpr1410","3626c"
"P","973pr1446c01","973c00"
"P","973pr2692c01","973c00"
"P","973pr2054c01","973c00"
"P","15875pr0002c01","15875"
"P","3039p58","3039"
"P","3626cpr1533a","3626c"
"P","973pb0232c01","973c00"
"P","970c00pr0603","970c00"
"P","973pr2576c01","973c00"
"P","973pr2584c01","973c00"
"P","973pr2475c01","973c00"
"P","973pr2574c01","973c00"
"M","x222","13459"
"P","94071pr0002","93056"
"A","93594","93593"
"P","4150pr0001","4150"
"M","30173a","30173"
"P","3626cpr0933","3626c"
"P","3626cpr1349","3626c"
"P","892pb08","30259"
"P","973pr2935c01","973c00"
"P","973pr2931c01","973c00"
"P","4707c03","4707"
"P","3626cpr1295","3626c"
"P","3626cpr1006","3626c"
"P","3626cpr1004","3626c"
"P","3626bpr0001","3626b"
"P","3626cpr1623","3626c"
"P","973pr1451c01","973c00"
"M","95347","30517"
"M","58827","30517"
"M","40902a","40902"
"P","98163pr0005","98163"
"P","973pb0233c01","973c00"
"M","76766","6087"
"P","3622pr0005","3622"
"P","4490pr0002","4490"
"P","970c00pr0690","970c00"
"P","973pr2816c01","973c00"
"P","970c00pr0698","970c00"
"P","973pr2700c01","973c00"
"P","3626cpr1455","3626c"
"P","3626cpr1461","3626c"
"P","3626cpr1445","3626c"
"P","973pb0235c01","973c00"
"P","970c00pr0681","970c00"
"P","973pr2263c01","973c00"
"P","3626cpr1450","3626c"
"P","973pr2693c01","973c00"
"P","973pr2762c01","973c00"
"P","973pr1462c01","973c00"
"P","3626cpr1662","3626c"
"P","3626cpr1665","3626c"
"P","973pr1783c01","973c00"
"P","973pr2500c01","973c00"
"P","973pr1164c01","973c00"
"P","15875pr0001bc01","15875"
"P","973pb0236c01","973c00"
"P","973pr2056c01","973c00"
"P","973pb0237c01","973c00"
"P","15875pr0019c01","15875"
"P","54872pr0007","54872"
"P","973pr2577c01","973c00"
"P","973pr2579c01","973c00"
"P","98107pr0002","98107"
"P","3626bpr0746","3626b"
"P","3626cpr1102","3626c"
"P","973pb0238c01","973c00"
"P","973pr0080c01","973c00"
"P","973pb0239c01","973c00"
"P","11421pr0001","11421"
"P","973pr4409c01","973c00"
"P","970c00pr1455","970c00"
"P","3626bpr0924","3626b"
"P","30168px1","30168"
"M","57893","30517"
"P","970c00pr0519","970c00"
"M","556","x120"
"P","15429pr0002","15429"
"P","30363pr0006","30363"
"P","973pr1573c01","973c00"
"P","973pr1479c01","973c00"
"P","973pr1480c01","973c00"
"P","973pr1173c01","973c00"
"P","973pr2335c01","973c00"
"P","973pr1918c01","973c00"
"P","973pr1585c01","973c00"
"P","973pr1166c01","973c00"
"P","3626cpr1146","3626c"
"P","3626cpr1580","3626c"
"P","3626cpr1395a","3626c"
"P","3040bpr0003","3040b"
"P","3960pr0013","3960"
"P","3626cpr1666","3626c"
"P","970c00pr0680","970c00"
"P","973pr1514c01","973c00"
"P","973pr2696c01","973c00"
"P","970c00pr0678","970c00"
"M","30173b","30173"
"P","970c05pr0677","970c00"
"P","970c20pr0657","970c00"
"P","3626cpr1417","3626c"
"P","973pr1196c01","973c00"
"P","973pr1485c01","973c00"
"P","973pr1617c01","973c00"
"P","973pr1512c01","973c00"
"P","973pr4411c01","973c00"
"P","973pr2343c01","973c00"
"P","973pr4152c01","973c00"
"P","973pr1513c01","973c00"
"P","973pr2055c01","973c00"
"P","93060pr0001","93060"
"P","3626cpr1105","3626c"
"P","3626bpr0600","3626b"
"P","3626cpr2759","3626c"
"M","30168","90462"
"T","59233pat0001","59233"
"P","973pr4166c01","973c00"
"P","970c00pr1607","970c00"
"P","973pr4518c01","973c00"
"M","u9137","992"
"P","973pr9857c01","973c00"
"P","98163pr0006","98163"
"M","32288c01","32288c02"
"P","18905pr0001","18905"
"P","3622pr0004","3622"
"P","2431pr0004","2431"
"P","973pr2689c01","973c00"
"P","973pr1961c01","973c00"
"P","973pr1899c01","973c00"
"P","3626cpr1436","3626c"
"P","970c05pr0696","970c00"
"T","59233pat0002","59233"
"P","970c00pr0655","970c00"
"P","3626cpr1415","3626c"
"P","3626cpr1440","3626c"
"P","98133pr0001","98133"
"T","59233pat0003","59233"
"P","61286pr0001","61286"
"P","15875pr0003c01","15875"
"P","3626bpr0747","3626b"
"P","3626cpr1159","3626c"
"P","3626cpr1331","3626c"
"P","3626cpr1332","3626c"
"P","973pb0240c01","973c00"
"P","973pr0090c01","973c00"
"P","892pb10","30259"
"P","973pb0240c02","973c00"
"P","973pb0240c03","973c00"
"P","973pb0242c01","973c00"
"M","3443c02","3443c12"
"P","6179pr40","6179"
"P","3626cpr1496","3626c"
"P","973pr2264c01","973c00"
"P","973pr2267c01","973c00"
"P","3626cpr1150","3626c"
"P","3626cpr1438","3626c"
"P","3626cpr1441","3626c"
"P","20494pr0001","20494"
"P","970c00pr0653","970c00"
"P","970c00pr0654","970c00"
"P","87079pr0078","87079"
"P","3626cpr1412","3626c"
"P","973pb0243c01","973c00"
"P","973pb0244c01","973c00"
"P","3626cpr0898","3626c"
"P","3626cpr1764","3626c"
"M","266ac01","266bc01"
"P","973pr0100c01","973c00"
"P","973pb0245c01","973c00"
"P","57895pr0015","57895"
"P","973pb0246c01","973c00"
"P","6179pr0001","6179"
"P","4740pr0001b","4740"
"P","2431pr0002","2431"
"P","3678bpr0037","3678b"
"P","973pb0057c01","973c00"
"P","973pb0588c01","973c00"
"P","973pb0058c01","973c00"
"P","3626cpr1145","3626c"
"P","970c00pr0728","970c00"
"P","973pr2788c01","973c00"
"P","3626cpr1515","3626c"
"M","60657","3190"
"P","970c19pr0676","970c00"
"P","970c00pr0656","970c00"
"P","970c20pr0482","970c00"
"P","973pr2223c01","973c00"
"P","30375pr0003","30375"
"P","3626cpr1416","3626c"
"P","6179pr0004","6179"
"M","266bc02","266bc01"
"P","24782pr0004","24782"
"P","3626cpr0580","3626c"
"P","892pb06","30259"
"P","892pb11","30259"
"P","2654pr0001","2654"
"T","51342pat0003","51342"
"T","51342pat0002","51342"
"P","973pb0093c01","973c00"
"P","970c00pr9979","970c00"
"T","19082pat0001","19082"
"T","60934pat0001","60934"
"P","973pr2942c01","973c00"
"T","64264pat0001","64264"
"P","973pr2311c01","973c00"
"P","973pr2761c01","973c00"
"P","973pr2760c01","973c00"
"P","973pr2755c01","973c00"
"P","3626cpr1487","3626c"
"P","973pr2729c01","973c00"
"P","970c00pr0697","970c00"
"P","54874pr0002","54874"
"P","973pr2727c01","973c00"
"P","973pr2731c01","973c00"
"P","3626cpr1506","3626c"
"P","3626cpr1462","3626c"
"P","3626cpr1460","3626c"
"P","3626cpr1628","3626c"
"P","973pr2777c01","973c00"
"P","973pr2776c01","973c00"
"P","973pr2778c01","973c00"
"P","970c00pr0724","970c00"
"P","973pr2775c01","973c00"
"P","973pr2781c01","973c00"
"P","970c00pr0734","970c00"
"P","970c00pr0739","970c00"
"P","970c00pr0740","970c00"
"P","3626cpr1503","3626c"
"P","3626cpr1508","3626c"
"P","3626cpr1504","3626c"
"P","3626cpr1505","3626c"
"P","57895pr0001","57895"
"P","973pr2058c01","973c00"
"P","3626cpr1663","3626c"
"P","15597pr0001","15597"
"P","6100p05","6100"
"P","970c00pr9977","970c00"
"M","265ac01","265bc01"
"M","468c02","468c01"
"P","93273pr0008","93273"
"P","973pr9940c01","973c01"
"P","15875pr0005c01","15875"
"P","973pr9939c01","973c01"
"P","973pr2697c01","973c00"
"P","3626cpr1443","3626c"
"P","3626cpr1492","3626c"
"P","973pr2763c01","973c00"
"P","973pr2764c01","973c00"
"P","973pr2768c01","973c00"
"P","973pr2767c01","973c00"
"P","973pr2786c01","973c00"
"P","970c00pr0727","970c00"
"P","973pr2783c01","973c00"
"P","973pr2736c01","973c00"
"P","973pr2737c01","973c00"
"P","973pr2735c01","973c00"
"P","3626cpr1514","3626c"
"P","973pr9938c01","973c01"
"P","3626cpr1510","3626c"
"P","3626cpr1466","3626c"
"P","973pr2780c01","973c00"
"P","973pr2774c01","973c00"
"P","970c12pr0723","970c00"
"P","970c00pr0738","970c00"
"P","3626cpr1501","3626c"
"P","3626cpr1490","3626c"
"P","3626cpr0631","3626c"
"P","970c00pr0190","970c00"
"P","3626cpr1347","3626c"
"P","3626cpr1348","3626c"
"P","3068bpr0145","3068b"
"P","15068pr0005","15068"
"P","4162pr0035a","4162"
"P","3070bpr0063","3070b"
"P","973pb0249c01","973c00"
