"id","label","title","depth","node.regex","type","part.id","part.name","color.hex","text.color.hex","total.parts","theme.name"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",38,"Friends"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",15,"Harry Potter"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",4,"Juniors"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",22,"Jurassic World"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",7,"LEGO Brand Store"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",10,"LEGO Ideas and CUUSOO"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",26,"Modular Buildings"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",1,"Promotional"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",49,"Seasonal"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",6,"Super Heroes"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",9,"Town"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",1,"Unikitty!"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#4B9F4A","#FFFFFF",5,"Xtra"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#AA7F2E","#FFFFFF",2,"Brickheadz"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#AA7F2E","#FFFFFF",2,"Disney"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#AA7F2E","#FFFFFF",4,"Elves"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#AA7F2E","#FFFFFF",1,"Promotional"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#AA7F2E","#FFFFFF",3,"Seasonal"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#AC78BA","#FFFFFF",20,"Elves"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#AC78BA","#FFFFFF",4,"LEGO Ideas and CUUSOO"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","32607","Plant, Plate 1 x 1 Round with 3 Leaves","#FE8A18","#FFFFFF",10,"The LEGO Movie"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","37695","Plant, Stem with 3 Leaves and Bottom Pin","#4B9F4A","#FFFFFF",3,"Collectible Minifigures"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",4,"4 Juniors"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",5,"Adventurers"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",24,"Belville"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",1,"Brickheadz"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",10,"Creator"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",7,"Educational and Dacta"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",2,"Freestyle"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",5,"Friends"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",7,"Gear"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",7,"Harry Potter"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",3,"Indiana Jones"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",1,"Jurassic World"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",2,"LEGO Ideas and CUUSOO"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",2,"Modular Buildings"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",2,"Ninjago"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",5,"Pirates"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",1,"Racers"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",21,"Scala"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",1,"Seasonal"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",4,"Star Wars"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",6,"Town"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",2,"Universal Building Set"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#237841","#FFFFFF",2,"Xtra"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#4B9F4A","#FFFFFF",1,"Agents"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#4B9F4A","#FFFFFF",15,"Belville"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#4B9F4A","#FFFFFF",1,"Books"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#4B9F4A","#FFFFFF",3,"Creator"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#4B9F4A","#FFFFFF",1,"Dino"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#4B9F4A","#FFFFFF",1,"Disney Princess"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#4B9F4A","#FFFFFF",4,"Educational and Dacta"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#4B9F4A","#FFFFFF",1,"Friends"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#4B9F4A","#FFFFFF",21,"Scala"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#4B9F4A","#FFFFFF",1,"Seasonal"
"plant","plant","plant",0,"\b(plant|planted|planting|plants)\b","plant","6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves","#4B9F4A","#FFFFFF",1,"Town"
"pony","pony","pony",9,"\b(pony|ponies)\b","animal","30032","Horse [Pony]","#583927","#FFFFFF",2,"Town"
"poodle","poodle","poodle",8,"\b(poodle|poodles)\b","animal","11575pr0002","Dog Poodle with Pink Collar, Blue Eyes, Black Nose and Mouth Print","#FFFFFF","#000000",6,"Friends"
"primate","primate","primate",5,"\b(primate|primates)\b","animal",NA,NA,NA,NA,NA,NA
"procyonid","procyonid","procyonid",6,"\b(procyonid)\b","animal",NA,NA,NA,NA,NA,NA
"pug","pug","pug",8,"\b(pug|pugs)\b","animal","24111pr0001","Dog Pug - Standing with Blue Eyes, Black Face and Ears, and Pink Nose Print","#E4CD9E","#000000",4,"Friends"
"pug","pug","pug",8,"\b(pug|pugs)\b","animal","24111pr0001","Dog Pug - Standing with Blue Eyes, Black Face and Ears, and Pink Nose Print","#E4CD9E","#000000",1,"Seasonal"
"pug","pug","pug",8,"\b(pug|pugs)\b","animal","24111pr0002","Dog Pug - Standing with Medium Dark Flesh Eyes, Muzzle and Spots Print (Friends Apollo)","#05131D","#FFFFFF",1,"Friends"
"puppy","puppy","puppy",8,"\b(puppy|puppies)\b","animal","24666","LEGO Puppy Dog with 1.5 Hole","#FFFFFF","#000000",1,"Disney Princess"
"puppy","puppy","puppy",8,"\b(puppy|puppies)\b","animal","24668","Puppy Dog with 1.5 Hole","#FFF03A","#000000",1,"Disney Princess"
"puppy","puppy","puppy",8,"\b(puppy|puppies)\b","animal","6250pr01","Puppy Raised Paw with Face Print","#A95500","#FFFFFF",2,"Belville"
"puppy","puppy","puppy",8,"\b(puppy|puppies)\b","animal","6250pr01","Puppy Raised Paw with Face Print","#A95500","#FFFFFF",1,"Seasonal"
"puppy","puppy","puppy",8,"\b(puppy|puppies)\b","animal","6250pr01","Puppy Raised Paw with Face Print","#FFFFFF","#000000",4,"Belville"
"rabbit","rabbit","rabbit",7,"\b(rabbit|rabbited|rabbiting|rabbits|rabbitted|rabbitting)\b","animal","18852pr0001","Bunny Rabbit Baby Sitting with Black Eyes and Black Nose Print","#CC702A","#FFFFFF",8,"Friends"
"rabbit","rabbit","rabbit",7,"\b(rabbit|rabbited|rabbiting|rabbits|rabbitted|rabbitting)\b","animal","18852pr0001","Bunny Rabbit Baby Sitting with Black Eyes and Black Nose Print","#FFFFFF","#000000",1,"Disney Princess"
"rabbit","rabbit","rabbit",7,"\b(rabbit|rabbited|rabbiting|rabbits|rabbitted|rabbitting)\b","animal","18852pr0001","Bunny Rabbit Baby Sitting with Black Eyes and Black Nose Print","#FFFFFF","#000000",16,"Friends"
"rabbit","rabbit","rabbit",7,"\b(rabbit|rabbited|rabbiting|rabbits|rabbitted|rabbitting)\b","animal","18852pr0001","Bunny Rabbit Baby Sitting with Black Eyes and Black Nose Print","#FFFFFF","#000000",1,"Juniors"
